Name,العنوان,Gov,Ds,Area,Logo,Mobile,Telephone,User
مركز ابراهيم موسى,"57 ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349882,212349882,3
مركز ابناء زيدان,"ش على عبد الهادى متفرع من ش عبد الكريم محسب, عين شمس, القاهرة.",القاهرة.,"شمس, القاهرة.","شمس,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349883,212349883,3
مركز ابناء صبحى سند,"15 ش جوزيف تيتو - المنطقة الصناعية الجديدة, الهايكستب, القاهرة.",القاهرة.,"الهايكستب, القاهرة.","الهايكستب,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349884,212349884,3
مركز ابو الدهب,"القطعة 6151 - ش 33 - الهضبة الوسطى, المقطم, القاهرة.",القاهرة.,"المقطم, القاهرة.","المقطم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349885,212349885,3
مركز ابو العينين,"19 ش سيدى بلال, عين شمس, القاهرة.",القاهرة.,"شمس, القاهرة.","شمس,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349886,212349886,3
مركز ابو المعاطى الفنى,"66 ش 9, المقطم, القاهرة.",القاهرة.,"المقطم, القاهرة.","المقطم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349887,212349887,3
مركز ابو النجا,"6 ش محمود عزو, عين شمس الشرقية, القاهرة.",القاهرة.,"الشرقية, القاهرة.","الشرقية,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349888,212349888,3
مركز ابو الهول,"ش بورسعيد, نزلة السمان, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349889,212349889,3
مركز ابو حجاج,"1 ش سلطان ابو سريع, فيصل, الجيزة.",الجيزة.,"فيصل, الجيزة.","فيصل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349890,212349890,3
مركز ابو زياد,"ش توت عنخ امون, طنطا, الغربية.",الغربية.,"طنطا, الغربية.","طنطا,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349891,212349891,3
مركز ابو سمير,"ش الخصوص العمومى, الخصوص, القليوبية.",القليوبية.,"الخصوص, القليوبية.","الخصوص,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349892,212349892,3
مركز ابو شنب لميكانيكا السيارات,"بلوك 12 - - محل 6, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349893,212349893,3
مركز ابو كريم لصيانة السيارات,"8 ش خالد بن الوليد, مدينة قباء, القاهرة.",القاهرة.,"قباء, القاهرة.","قباء,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349894,212349894,3
مركز ابو ندا,"6 ش خالد بن الوليد, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349895,212349895,3
مركز ابو يوسف,"182 ش احمد زكى, دار السلام, القاهرة.",القاهرة.,"السلام, القاهرة.","السلام,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349896,212349896,3
مركز اتشيك,"عمارة 184ه, حدائق الاهرام, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349897,212349897,3
مركز اتو سيرفيس,"2 ش ابراهيم شريف, حدائق القبة, القاهرة.",القاهرة.,"القبة, القاهرة.","القبة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349898,212349898,3
مركز احمد عثمان لصيانة سيارات المرسيدس,"18 ش محمد فؤاد حافظ متفرع من ش جسر السويس, جسر السويس, القاهرة.",القاهرة.,"السويس, القاهرة.","السويس,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349899,212349899,3
مركز احمد نوفل,"70 ش عبد الحميد الديب, شبرا, القاهرة.",القاهرة.,"شبرا, القاهرة.","شبرا,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349900,212349900,3
مركز ادورة,"94 ش ابن سندر, سراى القبة, القاهرة.",القاهرة.,"القبة, القاهرة.","القبة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349901,212349901,3
مركز اسكندرية لخدمة السيارات,"الطريق الدائرى - القرية العاشرة ابيس, ابيس, الاسكندرية.",الاسكندرية.,"ابيس, الاسكندرية.","ابيس,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349902,212349902,3
مركز اشرف مسعد,"46 ش العلوايا, عين شمس الشرقية, القاهرة.",القاهرة.,"الشرقية, القاهرة.","الشرقية,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349903,212349903,3
مركز افريقيا,"157 ش المريوطية, المريوطية, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349904,212349904,3
مركز اكسلانت,"160 ش النيل, العجوزة, الجيزة.",الجيزة.,"العجوزة, الجيزة.","العجوزة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349905,212349905,3
مركز ال توفيق لميكانيكا السيارات,"6 ش د. خيرى الجندى, دار السلام, القاهرة.",القاهرة.,"السلام, القاهرة.","السلام,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349906,212349906,3
مركز ال خطاب,"قرية المختار, الحى السادس, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349907,212349907,3
مركز الاء,"42 ش ابن يزيد, فم الخليج, القاهرة.",القاهرة.,"الخليج, القاهرة.","الخليج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349908,212349908,3
مركز الاتحاد لتجديد للسيارات,"ش 6 اكتوبر تقاطع ش ترعة زنين, بولاق الدكرور, الجيزة.",الجيزة.,"الدكرور, الجيزة.","الدكرور,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349909,212349909,3
مركز الاحلام لميكانيكا السيارات,"22 ش عبد الله رفاعى, المرج, القاهرة.",القاهرة.,"المرج, القاهرة.","المرج,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349910,212349910,3
مركز الاخلاص,"95 عمارات صقر قريش -, المعادى الجديدة, المعادى, القاهرة.",القاهرة.,"المعادى, القاهرة.","المعادى,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349911,212349911,3
مركز الاخلاص,"57 ش الامامين - عزبة خير الله, مصر القديمة, القاهرة.",القاهرة.,"القديمة, القاهرة.","القديمة,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349912,212349912,3
مركز الاخلاص,"ش مهدى عرفة, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349913,212349913,3
مركز الاخلاص,"34 ش الجمهورية, ابو زعبل, القليوبية.",القليوبية.,"زعبل, القليوبية.","زعبل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349914,212349914,3
مركز الاخلاص,"محور الكفراوى, الحى الاول, السادس من اكتوبر, الجيزة.",الجيزة.,"اكتوبر, الجيزة.","اكتوبر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349915,212349915,3
مركز الاخوة,"18 مساكن الدلتا -, مدينة السلام, القاهرة.",القاهرة.,"السلام, القاهرة.","السلام,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349916,212349916,3
مركز الاخوة,"ش مهدى عرفة, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349917,212349917,3
مركز الاخوة,"ش ذهنى, الهرم, الجيزة.",الجيزة.,"الهرم, الجيزة.","الهرم,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349918,212349918,3
مركز الاخوة المتحدين,"ش الورش - عزبة الوالدة, حلوان, القاهرة.",القاهرة.,"حلوان, القاهرة.","حلوان,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349919,212349919,3
مركز الاخوة لاصلاح السيارات,"95 ش المسيرى موازى ش ترعة الجبل, حلمية الزيتون, القاهرة.",القاهرة.,"الزيتون, القاهرة.","الزيتون,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349920,212349920,3
مركز الاخوين,"بلوك 5 - مساكن الزاوية القديمة - ش الشركات, الزاوية الحمراء, القاهرة.",القاهرة.,"الحمراء, القاهرة.","الحمراء,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349921,212349921,3
مركز الاخوين,"ش الدلتا, طوخ, القليوبية.",القليوبية.,"طوخ, القليوبية.","طوخ,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349922,212349922,3
مركز الاستاذ - كيا موتورز,,,,,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349923,212349923,3
مركز الاسلام,"ش كفر طهرمس, فيصل, الجيزة.",الجيزة.,"فيصل, الجيزة.","فيصل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349924,212349924,3
مركز الاسناوى,"1 ش سيد النوبى, عزبة النخل, القاهرة.",القاهرة.,"النخل, القاهرة.","النخل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349925,212349925,3
مركز الاسيوطى,"203 ش جسر الكنيسة - الكنيسة, المنيب, الجيزة.",الجيزة.,"المنيب, الجيزة.","المنيب,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349926,212349926,3
مركز الاشراف لتجديد السيارات,"ش عمرو بن العاص تقاطع ش شريف, المطبعة, فيصل, الجيزة.",الجيزة.,"فيصل, الجيزة.","فيصل,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349927,212349927,3
مركز الاصدقاء,"23 ش محمد فؤاد حافظ, جسر السويس, القاهرة.",القاهرة.,"السويس, القاهرة.","السويس,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349928,212349928,3
مركز الاصدقاء,"47 ش حسن المأمون, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349929,212349929,3
مركز الاصدقاء,"34 ش عبد الرحمن نصر, الزيتون, القاهرة.",القاهرة.,"الزيتون, القاهرة.","الزيتون,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349930,212349930,3
مركز الاصدقاء,"71 ش د. احمد ممدوح تقاطع ش محمد سالم, الحرفيين, القاهرة.",القاهرة.,"الحرفيين, القاهرة.","الحرفيين,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349931,212349931,3
مركز الاصدقاء,"ش المصنع, تقسيم 2, كفر الشيخ.",الشيخ.,كفر الشيخ.,كفر,https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349932,212349932,3
