Name,العنوان,Gov,Ds,Area,Logo,Mobile,Telephone,Brand,Service,DayOff,OpenH,CloseH,User
الورشة الفنية,"12 ش الحدود, عزبة الهجانة, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347492,212347492,KIA,Tyres AC,Friday Saturday,10 AM,10 PM,3
الورشة الفنية,"ش محمود عمار, عزبة الهجانة, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347509,212347509,JEEP,Essential,Friday Saturday,9 AM,6 PM,3
الورشة الفنية,"مشروع 12 عمارة, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347513,212347513,JEEP,Full,Friday Saturday,11 AM,11 PM,3
الورشة الفنية,"21 ش على رمضان, الحى السادس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012347602,212347602,Seat,ميكانيكا,Friday Saturday,9 AM,9 PM,3
الورشة الفنية لفرش السيارات,"بلوك 23 - ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348307,212348307,Nisan,عفشة فرامل,Saturday Sunday,10 AM,10 PM,3
الورشة الفنية لكهرباء السيارات,"ش اسماعيل الموان تقاطع ش الحدود, عزبة الهجانة, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348311,212348311,Honda,سمكرة,Monday,9 AM,6 PM,3
الورشة الفنية للسيارات,"ش مهدى عرفة, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348386,212348386,Honda,تكيف,Monday,11 AM,11 PM,3
الورشة الفنية للسيارات,"69 عمارات رابعة الاستثمارى - طريق النصر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348399,212348399,Peugeot,بطاريات,Saturday Sunday,9 AM,9 PM,3
الورشة الميكانيكية الفرنسية,"8 ش رابعة العدوية متفرع من ش المدارس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348522,212348522,Suzuki,صيانة,Saturday Sunday,10 AM,10 PM,3
الورشة الهندسية,"47 عمارات الاسكان والتعمير -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348554,212348554,Toyota,Tyres AC,Saturday Sunday,9 AM,6 PM,3
الورشة اليابانية,"ش محمود عمار, عزبة الهجانة, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348634,212348634,Seat,Essential,Friday Saturday,11 AM,11 PM,3
اليجانس لخدمة السيارات,"16 ش محمد عوض, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348650,212348650,Nisan,Full,Friday Saturday,9 AM,9 PM,3
ام القرى,"ش محمد حسنين هيكل - سوق 11, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348654,212348654,Honda,ميكانيكا,Friday Saturday,10 AM,10 PM,3
اوتو سرفيس سنتر,"2 عمارات الفردوس -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348692,212348692,Honda,عفشة فرامل,Friday Saturday,9 AM,6 PM,3
اوتو سيرفيس,"بلوك 119 - ش الشركات, الحى السادس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348695,212348695,Peugeot,سمكرة,Friday Saturday,11 AM,11 PM,3
اوتو سيرفيس,"6 ش البخارى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348697,212348697,Suzuki,تكيف,Saturday Sunday,9 AM,9 PM,3
اوتو ماستر للخدمات الهندسية,"ش الشهيد - المنطقة الصناعية, الحى السادس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348712,212348712,Toyota,بطاريات,Monday,10 AM,10 PM,3
اودى موتورز,"2 أ ش احمد الزمر - المشروع السويسرى, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348718,212348718,Seat,صيانة,Monday,9 AM,6 PM,3
اوشا لخدمات السيارات,"4 بلوك 114 - ش جمال سالم, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348723,212348723,Nisan,Tyres AC,Saturday Sunday,11 AM,11 PM,3
اولاد الصاوى,"12 ش الخليفة الظافر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348739,212348739,Honda,Essential,Saturday Sunday,9 AM,9 PM,3
اولاد امام,"ش الخليفة الظافر - سوق 42, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348749,212348749,Honda,Full,Saturday Sunday,10 AM,10 PM,3
اولاد سيف,"5 ب عمارات المبعوثين -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348766,212348766,Peugeot,ميكانيكا,Friday Saturday,9 AM,6 PM,3
ايبروتك,"32 ش ابو داوود الظاهرى متفرع من ش مكرم عبيد, المنطقة السادسة, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348799,212348799,Suzuki,عفشة فرامل,Friday Saturday,11 AM,11 PM,3
ايكسبلوشن كار كير,"5 ش محمد مندور متفرع من ش الطيران, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348806,212348806,KIA,سمكرة,Friday Saturday,9 AM,9 PM,3
بلجيكا,"بلوك 33 - ش الخليفة الظافر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348853,212348853,JEEP,تكيف,Friday Saturday,10 AM,10 PM,3
بيت الفرامل,"6 ش البخارى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348874,212348874,JEEP,بطاريات,Friday Saturday,9 AM,6 PM,3
ترو سيرفيس سنتر,"30 ش البخارى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348890,212348890,Seat,صيانة,Saturday Sunday,11 AM,11 PM,3
تيفة,"75 ش الخليفة الظافر, الحى السادس, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348912,212348912,Nisan,Tyres AC,Monday,9 AM,9 PM,3
ثرى ام أوتوموتيف - موبيل وان سنتر,"19 ش امتداد عباس العقاد, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348916,212348916,Honda,Essential,Monday,10 AM,10 PM,3
ثرى ام بروتكشن للسيارات,"46 ش زاكر حسين, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348917,212348917,Honda,Full,Saturday Sunday,9 AM,6 PM,3
جاجوار,"17 ش ابراهيم الرفاعى متفرع من ش مصطفى النحاس, الحى الثامن, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348923,212348923,Peugeot,ميكانيكا,Saturday Sunday,11 AM,11 PM,3
جنة,"سوق 42, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012348961,212348961,Suzuki,عفشة فرامل,Saturday Sunday,9 AM,9 PM,3
حسين البوب,"42 ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349017,212349017,Toyota,سمكرة,Friday Saturday,10 AM,10 PM,3
دنيا المصرى,"38 ش احمد الزمر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349103,212349103,Seat,تكيف,Friday Saturday,9 AM,6 PM,3
رؤوف لكهرباء السيارات,"43 ش الخليفة الظافر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349114,212349114,Nisan,بطاريات,Friday Saturday,11 AM,11 PM,3
ربيع مجاهد,"51 ش خضر التونى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349124,212349124,Honda,صيانة,Friday Saturday,9 AM,9 PM,3
زيزو فول اوبشن,"6 /12 امتداد ش ابو داوود الظاهرى, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349169,212349169,Honda,Tyres AC,Friday Saturday,10 AM,10 PM,3
ستاند باى,"63 ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349196,212349196,Peugeot,Essential,Saturday Sunday,9 AM,6 PM,3
سرفيس كارز,"10 عمارات المبعوثين -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349203,212349203,Suzuki,Full,Monday,11 AM,11 PM,3
سمر كار كير,"34 ش الخليفة الظافر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349243,212349243,Toyota,ميكانيكا,Monday,9 AM,9 PM,3
سمير لميكانيكا السيارات,"71 ش المدرسة متفرع من ش احمد الزمر, الحى العاشر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349257,212349257,Seat,عفشة فرامل,Saturday Sunday,10 AM,10 PM,3
سيتى فور كار كير,"ش احمد حسن الزيات, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349271,212349271,Nisan,سمكرة,Saturday Sunday,9 AM,6 PM,3
طارق فاروق,"1 ش حموده محمود, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349374,212349374,Honda,تكيف,Saturday Sunday,11 AM,11 PM,3
عالم الباور,"58 ش الخليفة الظافر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349411,212349411,Honda,بطاريات,Friday Saturday,9 AM,9 PM,3
عبقرينو,"ش الخليفة الظافر, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349456,212349456,Peugeot,صيانة,Friday Saturday,10 AM,10 PM,3
على صقر,"19 ش عباس زعزوع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349500,212349500,Suzuki,Tyres AC,Friday Saturday,9 AM,6 PM,3
فاستر,"53 ش شهداء التحرير, زهراء مدينة نصر, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349556,212349556,KIA,Essential,Friday Saturday,11 AM,11 PM,3
فبريكا,"19 ب عمارات المبعوثين -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349561,212349561,JEEP,Full,Friday Saturday,9 AM,9 PM,3
فريش كار كير,"8 أ عمارات اطلس -, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349576,212349576,JEEP,ميكانيكا,Saturday Sunday,10 AM,10 PM,3
فريندس كار كير,"2 ش اللواء صلاح حرب, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349579,212349579,Seat,عفشة فرامل,Monday,9 AM,6 PM,3
فى اى بى,"19 ش الامام احمد بن حنبل, الحى السابع, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349591,212349591,Nisan,سمكرة,Monday,11 AM,11 PM,3
كار بابلز,"19 ش احمد بن حنبل, مدينة نصر, القاهرة.",القاهرة.,"نصر, القاهرة.","نصر,",https://www.gravatar.com/userimage/149914919/819c469de5b45e55450c1ce6d5b9f40d?size=120,1012349605,212349605,Honda,تكيف,Saturday Sunday,9 AM,9 PM,3
